dato,predicciones
viva la 4 t,negativo
en 2024 aplicaremos el plan c ,positivo
cual cuarta tranformacion si es pais esta de la fragada en todos los aspectos ,negativo
se debe tener mucho cuidado  de los traidores ,negativo
marcelo ebrard eres un traído de amlo,negativo
ya no te quedó de otra después de tus berrinches,negativo
marcel próximo presidente,negativo
por ahii alguien dijo la politica es el arte de comer caca sin hacer gestos,positivo
te doblaron bien feo jajaja,negativo
claudia sheinbaum,negativo
en ese orden,positivo
después chelito,negativo
no manches,negativo
yo sabía que si eras bueno,positivo
pa eso me gustabas,negativo
la víbora acechando a la paloma,negativo
no te creo tardaste un xingo,negativo
también a un tal jesús le pasó algo imilar ,negativo
bajo la ,negativo
ahora si te mamaste,negativo
vato chaquetero,negativo
que se siente tragarte tus palabras,negativo
lo doblegadoja,negativo
no te quedo de otra que regresar como chamaco berrinchudo buscando el cobijo de su mamá,negativo
ya la quiere después que estaba sentido pensé que íbamos a luchar por el nuevo cambio,positivo
viva la unida nacional de morena por el bien de méxico,negativo
así se habla y se actua ojalá se integre al equipo de trabajo en la labor por la 4ta transformación,positivo
esperamos verlo más activo y en pro de claudia sheinbaum y el proyecto de nación,negativo
jaja asesinos,negativo
bien por marcelo,negativo
línea 12 ,positivo
vaya vaya que sorpresa,negativo
ya le paso el berrinchito al niño ebrard,negativo
desde usa  un abrazo del tamaño de amlo para todos no hay como estar y caminar unidos,positivo
eso es todo marcelo después de ella seguiría usted,negativo
mexicanos romperé el silencio marcelo luis ebrard casaubon presidente,negativo
el dedazo de don kks,negativo
unidad,positivo
siempre si se se sometio a esa señora en la búsqueda de cuotas y cuates tuvo que ir de rodillitas con todo su séquito a pedir disculpas para conseguir lugares 20242030 jajaja les duró poco el coraje,positivo
vayaprimera vez,negativo
ojalá que no divida y no traicione tiempo al tiempo,positivo
después de que te pendejearon no tienes dignidad ‍,negativo
no que no marcelo ebrard ,negativo
el pelele del marcelo ebrad ,negativo
chingon,negativo
asi nos gusta ver el movimiento unido marcelo ebrard,positivo
diego del bosque ya no más chapulines en las candidaturas de san pedro coahuila,negativo
jajjajaskwj sin morena no eres nada marcelito ,positivo
la cuarta transformación la construimos todos ,negativo
y el vocho dónde quedó,negativo
y tu dignidad,negativo
ojalá,negativo
payaso,negativo
a lamer culo 6 años más,negativo
diego del bosque ya no des las candidaturas de coahuila a prianistas y chapulines,negativo
si cierto ,negativo
freiheit jl,negativo
a estos chairos les urge vivir sin libertad y pobreza extrema  lo piden a gritos,positivo
ahora si viste la fuerza y apoyo que tiene claudia no es agradable para muchos verte ahí ya sabemos de donde masca la iguana wey… oportunista,positivo
el traidor marcelo llevo porra   no cabe duda que su ego es gigantesco,negativo
hipocreesiaa,negativo
ni judas fue tan traidor como marcelo contra el peje y con claudia,negativo
no te la acabas en redes,positivo
ya que te queda espero que no traiciones a la 4t,negativo
traidor y lambiscon de la derecha ahí vienes con la cola entre las patas,negativo
no que no tronabas pistolita ,negativo
exelente iniciando platicas con el vecino que sabe quién será nuestra próxima precidenta,positivo
hasta la victoria con claudia sheinbaum,negativo
excelente doctora claudia sheinbaum,negativo
todo va bien si existe el diálogo,negativo
muy buenas noticias dra claudia sheinbaum definitivamente tenemos un gran aliado en el embajador ken salazar estoy seguro que el diálogo entre nuestras 2 naciones debe imperar para lograr bienestar para nuestra comunidad mexicana binacional,negativo
excelente ,positivo
proximamente presidenta de los estados unidos mexicanos ,positivo
gracias gracias gracias dra éxito y victoria por la autenticidad de usted demostrando todo el poder de una grande y prospera presidente de mexico dicho esta gracias por su accion para el bienestar de nuestro hermoso país  gracias,positivo
saludos claudia todo nuestro apoyo ,positivo
confiamos en que defenderá los intereses y la soberanía de todos lo mexicanos ante una política estadounidense de apoderamiento de recursos naturales,positivo
agradezco nos represente dignamente y que les quede claro a los representantes del pueblo estadounidense que méxico está de pie firme y de frente esclaudia,positivo
excelente doctora usted ya en presidenta y todo ,positivo
vamos con todo sra claudia viva amlo,negativo
eso es todo futura presidenta de nosotros los mexicanos dra claudia sheinbaumsaludos desde jilotepec estado de méxico,positivo
cooperación compartir y respeto a la soberanía de méxicoa seguir adelante al 100 con la dra claudia,positivo
exelente ya pronto nos gobernará,negativo
felicidades draclaudia sheinbaum pardo candidata a la presidencia de la república por morena las relaciones públicas necesarias en todo gobierno hasta la victoria,positivo
excelente mi proxima presidenta de méxico,positivo
claudia sheinbaum 2024,negativo
juntos y unidos con civilidad política visión de gobiernos y comunicación siempre para llegar a excelentes acuerdos en beneficio de los dos paises,positivo
méxicosiguetrabajando,negativo
ya saben quien será la presidenta hay que tejer relaciones con todos los países éxito,positivo
felicidades dra sheinbaum saben perfectamente quien va a ser la próxima presidenta,positivo
extraordinaria diplomacia y gestioneséxito en sus labores estimada dra claudia saludos cordiales,positivo
excelente dra claudia usted no descansa buscando la mejoría del país que gobernará felicidades,positivo
bien formal la doctora viva méxico,positivo
en hora buena vienen grandes cosas para mexico y los gringos lo saben,negativo
dra claudia sheinbaum bien alerta porque ellos buscan su propio beneficio,negativo
mientras usted no pierda piso todo saldra bieny usted es toda una luchadora social,positivo
felicidades,positivo
usa sabe quién va arriba en las encuestas y quién es la próxima presidenta de méxico felicidades doctora claudia sheinbaum ,positivo
preparativos para la primera presidenta al frente y adelante con amor a su pueblo que la apoyará siempre,positivo
doctora claudia muchas felicidades por ya hacer estos trabajos porque usted será la próxima presidenta de mexico,positivo
saludos dra sheinbaum vamos con todo,positivo
relaciones de cooperación y buena vecindad sin subordinación es digna nuestra futura presidenta,positivo
muy bien eso es todo la dra claudia digna representanre de nuestro país mujer preparada que si sabe expresarse correctamente próxima presidenta de los estados unidos mexicanos mi voto y el di mi familia para ella,negativo
muy bien éxitos dra claudia sheinbaum nosotros el pueblo estamos con usted,negativo
excelente doctora claudia estamos con tigo para presidenta de los mexicanos,positivo
muy buena la relación como vecinos y como socios comerciales somos sus principales socios  y con la capacidad e inteligencia de usted las cosas van a continuar mucho éxito para su nueva etapa como nuestra presidenta ,negativo
exelente relaciones con los estados unidos de america felicidades dra claudia saludos de guerrero,positivo
muchas felicidades dra claudia sheumban pardo presidenta de méxico es un honor estar con obrador,positivo
es la hora de la grandeza de méxicocon la dra claudia shembau nuestra presidenta,positivo
de suma importancia ir abriendo camino,positivo
felizidades dra claudia vamos bien existe el diálogo para llegar a cosas trasedentales desde abasolo cuenta con el apoyo de mi familia yyo,negativo
saludos dra claudia sheinbaum usted está capacitada para cualquier decisión bendiciones,positivo
felicitaciones por su inteligencia,negativo
muy bien representado nuestro país con ud dra,positivo
claudia próxima presidenta de méxico,positivo
la virtual ganadora esclauida,negativo
no se deje intimidar y engañar de estos lobos de presa futura presidente de estados unidos mexicanos,positivo
por favor se que es muy inteligente y nuestro país está primero antes que todo,positivo
muy bien estamos felices con usted doctora claudia y  va seguir creciendo porque usted le va dar continuidad al progreso qué inició nuestro querido presidente el licandres lópez obrador,positivo
espero que consiga lograr algun estatus de permanencia legal para todos los mexicanos que estamos por aca los que nos portamos bien ya es tiempo puras promesas y nunca se llega a un acuerdo yo desde que trabajaba en el campo pizcando esparragosfresasuvastomates alla por el 2000 y segun se iba a lograr algo y hasta ahora nada ya es hora,negativo
muy bien doctora vamos por un buen camino rumbo a la victoria saludos y bendiciones,positivo
esclaudia excelente trabajo sin confiansitas con esos gueros ellis buscan sus propios intereces,positivo
excelente dra claudia sheinbaum saludos,positivo
wow excelente trabajo doctora claudia sheinbaum’ felicidades,positivo
excelente dra claudia sheinbaum nuestra próxima presidente de méxico,negativo
excelente nuestra próxima presidenta uniendo lasos de amistad con nuestro vecino usa ,positivo
excelente trabajo drasaben de antemano que será la próxima presidenta de méxico  y tienen que trabajar juntos cooperación siintervención noo ,positivo
excelente ellos saben que usted será la próxima presidenta de méxico,positivo
excelente doctora estamos con usted,positivo
felicidades a nuestra próxima presidenta que viva méxico ,positivo
ermosa y fiel para todo méxico,negativo
felicidades dra claudia empezar a tener acercamiento con líderes americanos y seguir adelante con más líderes de él mundo que dios lá bendiga doctora claudia,positivo
se imaginan en el remoto caso que la oposición logrará cometer fraude y se llevara a cabo una reunión bilateral y la xochilt llevando a alexa para que le den las respuestas a todo lo que le preguntase los congresistas,negativo
bendiciones al ,positivo
mí corazón está contigo bendiciones,positivo
hasta la victoria siempre,positivo
presidenta,positivo
excelente claudia sheinbaum,negativo
deseo que mi mensaje realmente llegue a la dra sheinbaum y pedirle de la manera más atenta que trabaje en un proyecto diplomático para lograr una legalizacion para sus compatriotas que vivimos en usa de forma irregular es algo que se puede hacer fácilmente a cambio de las exigencias que usa solicita en algunos rubros,positivo
los diálogos son base e importantes bien,negativo
incansable la dra claudia sheinbaum,negativo
exelente ,positivo
nadamas no se deje influenciar por a querer que les benda los patrimonios mexicanos,negativo
pongase bien abusada,negativo
deje muy clara la postura de méxico ya no somos el patio trasero,negativo
yo soy moreno y estoy con claudia y la 4 t beto velez marca registrada y la precidenta con morena todo pa delante siempre,negativo
bendiciones para todos arriba la 4t,positivo
próxima mente presidenta claudia sheinbaum  de la república mexicana bendiciones viva,positivo
excelente,positivo
exelente doctora por su actividad tan ardua saludos desde tlalpan cdmx dra claudia sheinbaum,positivo
excelente dra usted propiciará las mejores relaciones inter,positivo
