dato,predicciones
en jalisco no hay lugar para gobiernos de cuarta todo lo que toca morena destruye este 2 de junio vota jalisco vota todo naranja  animo a ganar,positivo
apoyo total a lemus,positivo
los morenistas se queman solos y ahi es donde entras tu con lo mejor para salvar al estado jalisconaranjaestucasa,negativo
vamos con todo pablo lemus,negativo
vamos con todo y sin que nadie nos detenga jonathan animo jalisco a ganar,positivo
animo a ganar  somospablolemus,positivo
animo jalisco a ganar,positivo
seguimos arriba vamos a ganar,negativo
a ganar con pablo lemus navarro,negativo
con el apoyo de las y los jaliscienses vamos a ganar este 2 de junio cecilia animo jalisco a ganar,positivo
es el mas querido mi lic delamanoconjalisco,positivo
con quesito las quesadillas grande mi gober jaliscosiemprenaranja,negativo
vamos por todo mi proximo gobernador somospablolemus,positivo
gobernador  zapopanconlemus,positivo
simplemente es usted que dejo los tenis a un lado para presentaciones pero como dice yo lo conoci ase 3 anos con tenis y jens animo liclemus como quieran liclemus esta presente animo,positivo
vamos con todo pablo lemus gobernador,positivo
bien  por su sinceridad por sus gustoscreo que  otra persona no se haya abierto  y mencionado a mosart  betoven etc para dar la impresion en musica de un acervo musical  de elite,negativo
y  jalisco siempre con la mejor actitudapoyo total a lemus,negativo
bien y de buenas apoyo total a lemus,positivo
energia y buenos habitosbuenos ejemplos apoyo total a lemus,positivo
sin duda es una gran persona  apoyo total a lemus,positivo
siempre tan simpatico que buena entrevista para conocerlo un poquito mas delamanoconjalisco,negativo
siempre buen estilo mi gober lemusxjalisco,negativo
agua   urge  sr lemus    sin agua  no ay vida  bendiciones,negativo
don pablo,negativo
nombre mi lemus se ve de la edad de la chaviza jaja yoxlemus,negativo
siempre con muy buena actitud apoyo total a lemus,positivo
somos chavos mi gober,negativo
nos levanta s el animo lemus con esa energia  no importa que critiquen mas fama,positivo
vamos jaliscoapoyo total a lemus,negativo
le deceo mucho exito a ser cuando nos invita a baylar fue un gusto baylar en los dos templos  al son que me toquen con un buen mariachi  que nos a acompanobamos con todo y chapala rinconcito de amor,negativo
gran manera de desenvolverse ante las situaciones gracias senor lemus por estar tan al pendiente del puebl jaliscosiempreseranaranja,negativo
que buenas anecdotas tiene siempre tan lindo jaliscosiemprenaranja,positivo
pablolemusgonernador me gusta mucho su sencillez para hablar en los medios y la manera de dirigirse a todos sus simpatizantes vamos con todo amojalisco,negativo
carisma que lo caracteriza vamos a ganar jaliscosiemprenaranja,negativo
animo sr pablo lemus navarro apoyo total a lemus,positivo
excelente gusto por la musica de rock pablo animojalisco,positivo
que buenos gustos musicales siempre tan simpatico yoxlemus,negativo
muchas felicidades futuro gobernador,positivo
animo pablo  somospablolemus,positivo
animo jalisco somospablolemus,positivo
muy bien mantenerse siempre joven apoyo total a lemus,positivo
con todo gobernador animo apoyo total a lemus,positivo
de cualquier    manera    lemuz   el mejor,negativo
vamos sr gobernador apoyo total a lemus,positivo
pues es joven apoyo total a lemus,positivo
un chaborruco muy buena honda apoyo total a lemus,positivo
no solo es un buen politico es una buena persona tan sencilla y amable jaliscosiemprenaranja,negativo
animo apoyo total a lemus,positivo
es pueblo es barrio y es la pura onda vive la vida y le gusta ayudar a la gente,negativo
a seguir trabajando por el bien del estado apoyo total a lemus,positivo
lemus gobernador apoyo total a lemus,positivo
la sencillez y lo cortes como dicen no quita nada estamos con ustedes senor pablo lemus apoyo total a lemus,positivo
yo  jalisco apoyo total a lemus,positivo
usted es el mejor apoyo total a lemus,positivo
animo jalisco apoyo total a lemus,positivo
animo gobernador apoyo total a lemus,positivo
este vato parece hijo del loco valdez,negativo
y de estupefactos cual te gusta meterte mas,negativo
ganando como siempre jaliscosiemprenaranja,negativo
con todo lemus a ganar jaliscosiemprenaranja animojalisco,negativo
el mas preprarado y de pilon guapo mi gobernador jaliscosiemprenaranja,negativo
siempre tan alegre y gente jaliscosiemprenaranja,negativo
muy buenos gustos musicales mi gober jaliscosiemprenaranja,negativo
que chido tener un gobernador tan alegre y con tanta carisma jaliscosiemprenaranja,negativo
que bueno que nos compartio un poco de su vida asi lo conocemos mas delamanoconjalisco,negativo
excelente personas con grandes gustos musicales mi estimado pablo animojalisco aganar enmicasasonnaranja,negativo
me cae muy bien ested da buenas vibes jaja jaliscosiemprenaranja,negativo
exelente candidato jaliscosiemprenaranja,positivo
tenemos la misma edad claro que aun somos jovenes jaja delamanoconjalisco,negativo
nuesro chavinazo lemus jaliscosiemprenaranja,negativo
no hay algo que este hombre no haga bien jaliscosiemprenaranja,negativo
el mejor ademas con grandes gustos y buena preparacion jaliscosiemprenaranja,negativo
siempre tan amable y simpatico jalisconaranjaestucasa,negativo
hasta donde tope con san lemus jalisconaranjaestucasa,negativo
gobernador con mucho carisma y simpatia del pueblo jaliscosiemprenaranja animojalisco,negativo
elegante en el mural mi estimado gobernador animojalisco delamanoconjalisco,positivo
aun se le ve bien gober de joven se veia mejor jaliscosiemprenaranja,positivo
con lemus en estas elecciones yoxlemus,negativo
esooo pablo lemus por ese gran gusto musical sobretodo por los grupos de rockn spanol y de los ingleses gran epoca que llego para quedarse,negativo
compartiendo la vision y los gustos musicales mi estimado lemusxjalisco,negativo
de los mejores politicos que tiene jalisco lemusxjalisco,negativo
animo jalisco vamos con el chido jaliscosiemprenaranja,positivo
apoyo total a lemus,positivo
apoyo total a lemus,positivo
apoyo total a lemus,positivo
apoyo total a lemus,positivo
apoyo total a lemus,positivo
apoyo total a lemus,positivo
apoyo total a lemus,positivo
animojalisco,negativo
todosconlemus,negativo
apoyo total a lemus,positivo
pablolemusgobernador,negativo
es usted una excelente persona vamos con todo pablo lemus,positivo
animo gobernador apoyo total a lemus,positivo
animo gobernador  somospablolemus,positivo
saludos y excelente fin de semana,positivo
se sabe que trabajaras siempre por el estado y su gente sumaconlemus equipoisraelorozco,negativo
animo gobernador apoyo total a lemus,positivo
por una mejor economia en el estado delamanoconjalisco,negativo
pablo lemus lo mejor para jalisco  animo apoyo total a lemus,positivo
sin duda amigo somos el mejor equipo para seguir llevando a jalisco y a zapopan a otro nivel,positivo
trabajando juntas y juntos vamos a llevar a zapopan y jalisco aotronivel amigo juan jose frangie animo zapopan y jalisco a ganar,negativo
excelente sr gobernador apoyo total a lemus,positivo
las mejores propuestas animo apoyo total a lemus,positivo
vamos apoyo total a lemus,positivo
exito apoyo total a lemus,positivo
animo gobernadorapoyo total a lemus,positivo
animo vamos si se puede cuidamosloquequeremos,positivo
jalisco mejor apoyo total a lemus,positivo
su dedicacion y esfuerzo son evidentes en cada accion que toma eso da mucho de que hablar y saber que es la mejor vopcion jaliscosiemprenaranja,negativo
vamos con todo mi proximo gobernador somospablolemus,positivo
vamos con todo por un jalisco con grandes oportunidades para los ninos lemusxjalisco,negativo
los mejores ,negativo
los ninos son el futuro de mexico apoyo total a lemus,positivo
y  jalisco apoyo total a lemus,positivo
unidos somos mas fuertesapoyo total a lemus,positivo
asi es pablo lemus llevando a jalisco otro nivel,negativo
animo jalisco apoyo total a lemus,positivo
al,negativo
venga apoyo total a lemus,positivo
seguiremosluchando por un mejor jalisco delamanoconjalisco,negativo
siempre lo mejor tambien para los ninas y ninos apoyo total a lemus,positivo
con todoapoyo total a lemus,negativo
excelente,positivo
excelente gobernadorapoyo total a lemus,positivo
tu compromiso con la transparencia y la honestidad es refrescante en la politica actual jaliscosiemprenaranja,negativo
esoooo excelentes proyectos,positivo
vamos lemus apoyo total a lemus,positivo
el mejor equipo,negativo
super equipo apoyo total a lemus,positivo
excelente proyecto apoyo total a lemus,positivo
esoo mi lemus exelente trabajo jaliscosiemprenaranja,positivo
animo jalisco somospablolemus,positivo
sufragio efectivo no reeleccion,negativo
traen un excelente equipo muy buenas personas todos jalisconaranjaestucasa,positivo
sin duda llevaremos a jalisco a otro nivel vamos jaliscosiemprenaranja,positivo
por una jalisco mejorapoyo total a lemus,negativo
vamos con todo lemus y franngie lemusxjalisco,negativo
juntos hacen mas eso es todo a darle jaliscosiemprenaranja,negativo
con todo por un jalisco mejor para todos los ninos y ninas yoxlemus,negativo
a luchar por un jalisco mejor lemusxjalisco,negativo
has demostrado un compromiso admirable con los municipios trabajados sabemos y garantizamos tu trabajo animo jalisco jaliscosiemprenaranja,positivo
con todo apoyo total a lemus gobernador,positivo
por un jalisco mejor  apoyo total a lemus,positivo
venga por un jalisco mejor apoyo total a lemus,positivo
a llevar a jalisco a otro nivelapoyo total a lemus,negativo
gran equipo sumaconlemus equipoisraelorozco,negativo
vamos con todo   apoyo total a lemus,positivo
con todo sr gobernador apoyo total a lemus,positivo
a ganar gobernador animo apoyo total a lemus,positivo
animo cuidamosloquequeremos,positivo
que bello recibimiento apoyo total a lemus,positivo
gobernador apoyo total a lemus,positivo
vamos unidos apoyo total a lemus,positivo
nada nos detiene  zapopanconlemus,negativo
vamos sr lemus candidato a gobernador de jalisco mexico ejemplo para todo servidor publico de la republica mexicana,positivo
siempre jalisco apoyo total a lemus,positivo
san gabriel contigo pablo vamos con todo sumaconlemus equipoisraelorozco,negativo
hacia mucho tiempo que no se ve un candidato con ese carisma apoyo total a lemus,positivo
vamos senor lemus a darle con todo jaliscosiemprenaranja,negativo
siempre jalisco y su gente tan alegre lemusxjalisco,negativo
hermoso pueblo todosconlemus,positivo
vamos con todo lic lemus lo felicito mas que nada por los compromisos hechos con san gabriel aqui sera bienvenido nuestro municipio es muy atento,positivo
lemus y david adelante,negativo
con todo lemus estamos contigo delamanoconjalisco,negativo
que bonito recibimiento de parte de todos delamanoconjalisco,positivo
vamos con lemus        yjalisco,negativo
preguntale a lemos donde esta el equipo de bomberos guadalajara por que no han equipado con unidades todas obsoletas nada mas cuentan con una motobomba para toda la ciudad digale donde esta el presupuesto de bomberos guadalajara,negativo
animo a seguir trabajando  somospablolemus,negativo
animo jalisco apoyo total a lemus,positivo
yo   jalisco apoyo total a lemus,positivo
3327274663 la reyna de los ninos hablame amigo vamos contodo los pequenos y yo te amamos tengo un reconocimiento que otorgarte manana,positivo
animo pablozapopanconlemus,positivo
vamos lemus a ganar se ha dicho lemusxjalisco,negativo
a ganar lemus apoyo total a lemus,positivo
los jaliscienses estamos contigo apoyo total a lemus,positivo
apoyo total a lemus,positivo
ese dia ayi andabamos apoyando a nuestro futuro gran amigo gobernador pablo lemus navarro te quiero gran amigo eres el mejor vamos contodo manana es el evento de los ninos espero contar con tu presensia dar una alegria es manana alas 4 pm  mi numero gr ver mas,positivo
lemus gobernador apoyo total a lemus,positivo
a ganar lemus apoyo total a lemus,positivo
animo apoyo total a lemus,positivo
apoyo total a lemus a ganar,positivo
animo jalisco apoyo total a lemus,positivo
apoyo total a lemus vamos,positivo
pero que barbaridad hasta donde llegan estos rufianes yoxlemus,negativo
andan desesperados mariana iniciaron con su guerra sucia y ahora ejercen violencia contra nuestras y nuestro brigadistas nosotros vamos a seguir trabajando y recorriendo cada rincon de nuestro bello estado ya quedo claro que en la calle y con la ge ver mas,negativo
pablo lemus navarro crees,negativo
que pena ajena tan grande dan no es posible que se presenten estos hechos merecen ser sancionados                          lemusxjalisco,positivo
lamente escuchar a pequenos llorando espero se tome con seriedad y se canalize el tema a las instituciones electorales correspondientes y se sancione o se destitullan estas personas que solo danan la politicayoxlemus,negativo
que haga algo para que quede fuera ese partido que no piensa sus acciones tan tontas jaliscosiemprenaranja,negativo
estan desesperados pero llegar a ese grado  apoyo total a lemus,positivo
eso se llama miedo y desesperacion animo pablo  somospablolemus,positivo
es el mas querido mi lic delamanoconjalisco,positivo
con quesito las quesadillas grande mi gober jaliscosiemprenaranja,negativo
es verdad se necesita un sistema de salud funcional animo gobernador apoyo total a lemus,positivo
se necesitan los hospitales  apoyo total a lemus,positivo
buenas propuestas   apoyo total a lemus,positivo
para jalisco lo mejor  zapopanconlemus,negativo
