dato,predicciones
Con usted hasta la Victoria mi estimado gobernador y futuro presidente,'positivo'
🙏🏻😇💜🍏🍀,'negativo'
🍊🍊🍊🙏🙏🙏,'negativo'
Me gusta para presidente y su esposa se que haría mucho por la niñez,'negativo'
🧡👍🏻👍🏻👍🏻🧡,'negativo'
Desde Querétaro te apoyamos🧡🧡🧡,'positivo'
Yo desde Tamaulipas le Mando Todo mi apoyo 🙏,'positivo'
"Vamos con Todo, mi Futuro Presidente; al 100 con Samuel García",'negativo'
🍊🧡👍,'negativo'
Todo el apoyo para Samuel García 💪💪💪💪,'positivo'
Lo único bueno que se lance a precandidato ala presidencia es Mariana,'negativo'
Dios por delante..... 🙏 🧡,'positivo'
Vamos con todo 🍊🧡!!,'negativo'
SAMUEL Y MARIANA 👏👏👏👏👏,'negativo'
"Saludos y mucho éxito en esta Campaña que inicia por la Presidencia de la República mi estimado y desde ahorita le digo , Cuente con mi Voto . Va por Mexico .",'positivo'
Va a ganar Samuel García,'negativo'
Contodo Samuel vamos a ganar la presidencia,'positivo'
Vamos con todo el éxito,'positivo'
Desde Jalisco cuente con el.apoyo!!🍊🍊🍊👏🏻👏🏻👏🏻👏🏻,'negativo'
Mucha suerte samuel,'negativo'
"Mucho éxito en esta nueva etapa, saludos desde Toluca y a darle! 🧡😊",'positivo'
#MovimientoNaran,'negativo'
ja,'negativo'
#SamuelGarcía,'negativo'
#ElVerdaderoCamb,'negativo'
io,'negativo'
Karyna Ramos de Ramirez,'negativo'
Suerte,'positivo'
Vamos samel tu eres el mejor,'negativo'
Nuestro apoyo desde Cuauhtémoc Chihuahua,'positivo'
Exito!!,'negativo'
Soy regia y te apoyo digan lo que digan eres un cambio,'negativo'
💯🍊🤗👏,'negativo'
🍊🍊,'negativo'
Suerte 🍀👍 todo el apoya desde Altamira Tamaulipas,'positivo'
Voy para aya Samuel García,'negativo'
"¡Todo el apoyo desde Apaseo el Grande, Guanajuato! 🍊",'positivo'
Desde Hidalgo vamos con todo,'negativo'
Éxito Samuel la fuerza joven de México está contigo !!,'positivo'
"Saludos desde Tlapa de Comonfort, corazón de la Montaña de Guerrero...",'positivo'
Apoyo total desde todo EL ESTADO DE MÉXICO!!!!,'positivo'
Con todo ok!!!,'negativo'
Vamos.!!!! Con todo Samuel García 👍,'negativo'
Éxito pintemos naranja 🍊 🦅🧡,'positivo'
"Exelente.. Mucha Éxito, si se puede desde la huasteca Potosína yo con los fosfo fosfo... Vamos contodooo Samuel García para presidente.. 🍊",'negativo'
"Buen Dia ,Suerte Gobernador ,Que Se Aga La Boluntad De Dios ,🙏",'positivo'
Mucha 🍀 suerte....,'positivo'
Vamos Samuel derrota a los dinosaurios de Morena,'negativo'
Vamos con todo desde rioverde slp todo mi apollo.saludos,'positivo'
Cuente con mi voto 🗳️ Samuel García .,'negativo'
Éxito !,'positivo'
Plan 🍊,'negativo'
"Ponte Nuevo con Samuel García , mi apoyo para el futuro ""Presidente de México"" arrancate Samuel!!! 🧡🤜🤛 #fosfofosfo ¡Así arranca Lo Nuevo! 💪🇲🇽",'positivo'
Tienes todo mi apoyo,'positivo'
"Samuel García con todo lic, mi voto es suyo! Exelente dia",'negativo'
Chiapas contigo,'negativo'
Aridni Sotos,'negativo'
Todos lo apoyamos samuel,'positivo'
"Con todo mi apoyo aquí en Monterrey Samuel , adelante y éxito",'positivo'
"Adelante Samuel!, Ud no necesita Bules pa nadar. No lo veo sin ser triunfador el 2024.👋💪🙏",'positivo'
Con todo y por todo 🦅🍊🤠,'negativo'
Es que yo pienso que si gana la presidencia si le otorgaría a nuevo león muchos beneficios en obras y así...,'positivo'
Gil Buentello,'negativo'
Samuel vienes a tancanhuitz,'negativo'
Armando Gutqa,'negativo'
Vamos con todo 👊🍊 #equipoacapulco #EquipoDelPueblo #equipojulypelae,'negativo'
z,'negativo'
"A este vato todo en Nuevo León se lo ha solucionado el gobierno federal 😂 y según el a traído inversiones, pero son empresas que han llegado por el efecto imán de Tesla, por cierto Tesla se logró en Palacio Nacional 😂 . . .",'positivo'
Yo con claudia es un gusto apoyar a morena y con valentía y valor,'positivo'
Es un gusto estar con obrador #OrgulloMexicano. .,'negativo'
,'negativo'
nosotros los mexicanos también somos morena ✌🏼copia y pega👏🏼👏🏼,'negativo'
🇲🇽¡¡¡Viva México!!!🇲🇽 viva la 4T,'positivo'
Mucho éxito Samuel que Dios te acompañe,'positivo'
En su campaña no te olvides de las personas mayores cuenta con mi voto,'positivo'
Con todo 👊🏼🧡,'negativo'
Y vamos arrasar Samuel García,'negativo'
Que México se pinte de naranja,'positivo'
Desde Jalisco Tienes Mi Apoyo Samuel García 🧡🍊 Vamos Ah Darle Con Todo!!,'negativo'
#EdgarGonzalez #PabloLemus #SamuelGarcia Por Movimiento Ciudadano,'negativo'
Si gana Samuel García todos tendremos suelditos de 50 mil pesos para vivir humildemente?,'negativo'
Tengo cosas más importantes que hacer como dormir un poco .,'negativo'
"Vamos a escuchar las propuestas de Samuel Garcia, hay que ser abiertos, y decidir los que le conviene a México ..",'negativo'
"Aplica lo mejor que tienes para sacar adelante a Este pais, que tiene grandes problemas!!! Arriba y adelante 🍑🧡",'positivo'
PRESIDENTE PRESIDENTE 🍊🧡🍊🧡🍊🧡🍊🧡 8,'negativo'
🧡,'negativo'
Exitos,'negativo'
"Con todo Samuel García, ven a Tabasco por favor.",'negativo'
Si que se vaya 👏👏👏,'negativo'
Éxito,'positivo'
Y el agua presidente,'negativo'
🤮,'negativo'
Viva movimiento ciudadano viva samuel y mariana,'positivo'
"🗣🗣🗣🗣🗣Samuel para Presidente🙏🙌 vamos , vamos , vamos con todo 💪 🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊",'negativo'
Vamos con todo,'negativo'
Vamos con todo Samuel 🍊🍊,'negativo'
Adelante señor Samuel mi familia y yo lo apoyamos en su campaña para presidente de méxico desde el estado de guerrero ÁNIMO ….,'positivo'
Si ganas tu ganamos todos hecho esta vamos a ganar!!!! 💪,'negativo'
Por un nuevo México Samuel García,'negativo'
Con todo!!👍vistamonos de 🧡,'negativo'
Enorabuena vamos con todo 🍊🍊🍊🍊🍊💪💪,'negativo'
Bien!!,'negativo'
Muchas felicidades!! Vamos equipo!! Hasta el triunfo!!👋😀👏👏💪,'positivo'
🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡,'negativo'
Nunca hemos estado tan cerca de tener un Presidente Norteño 🍊🧡🍊,'positivo'
,'negativo'
¡Arriba el Norte! ¡Arriba Chihuahua! ¡Arriba Samuel García !,'negativo'
🍊🍊👏🧡😊🍊👏🧡😊,'negativo'
Muchas felicidades Sr Gobernador próximo Presidente de la República,'positivo'
Vamoooooooos con Tokio Samuel García en Tijuana estamos listos 👊🇲🇽🍊🙂,'positivo'
El Nuevooooooo😍🍊🧡🙌🏼,'negativo'
Con todo gobernador éxito,'positivo'
Vamos con todo Samuel🧡🍊💪,'negativo'
"Si, se puede!!!!! 🧡🧡🧡🧡🧡",'negativo'
"hasta la victoria, futuro presidente de la republica",'positivo'
Bien vamos a ganar,'negativo'
Muchas sr. Candidato.,'negativo'
"Lic Samuel García Hay que mejorar la calidad de educación, con una Educación Financiera a temprana edad",'positivo'
Vamos Que Si Se Puede 💪🧡🍊,'negativo'
Vamos que si se puede y lo lograremos,'negativo'
Con todo 💪 🍊,'negativo'
Vamos si se puede,'negativo'
Exelente mi gober vamos con todo,'positivo'
🧡🧡🧡🧡🧡🧡🧡🧡🧡🧡,'negativo'
Saludos desde Ciudad Obregón,'positivo'
🧡👏🏻👏🏻👏🏻 con todo 🧡,'negativo'
💪🇲🇽👊🍊,'negativo'
🍊🍊🍊,'negativo'
Felicidades,'positivo'
🧡🧡🧡🧡,'negativo'
👏👏👏,'negativo'
👏🏽👏🏽👏🏽,'negativo'
Samuel presidente vamos con todo puro 🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊🍊,'negativo'
Vamos a ganar por qué. México merece lo mejor.,'positivo'
Viva nl,'positivo'
100% con todo 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽,'positivo'
Visit Queretaro where I can get a photo of you with my grandson,'negativo'
Voy con Samuel 👍🏻😎,'negativo'
los quiero,'negativo'
🍊🍊🍊🍊🍊🍊🍊🍊🍊,'negativo'
✨🦅✨,'negativo'
🍊🍊🍊🍊🍊👍🏻,'negativo'
Hannah Ramirez ponte nueva,'negativo'
Samuel García y Mariana Rodríguez💪💪💪 un 💯,'negativo'
Guadalupe Bautista Garcia,'negativo'
Directo a la victoria con Samuel García,'positivo'
"Samuel, Mariana y Maynes trío Fantástico",'negativo'
Vamos por todo.,'negativo'
Roberto De Ochoa,'negativo'
Dulce Cordz,'positivo'
Yo con claudia es un gusto apoyar a morena y con valentía y valor,'positivo'
Es un gusto estar con obrador #OrgulloMexicano. .,'negativo'
,'negativo'
nosotros los mexicanos también somos morena ✌🏼copia y pega👏🏼👏🏼,'negativo'
🇲🇽¡¡¡Viva México!!!🇲🇽 viva la 4T,'positivo'
ARRANCATEEEEE 🧡🧡🧡🧡🧡🧡🔥,'negativo'
Felicidades 🎆🎉🎉🎉🎉,'positivo'
Manuelita Campos,'negativo'
Sonia Duran,'negativo'
mejor diga lo que paso en Linares en el desfile Samuel García,'negativo'
Desde Chiapas te apoyamos Samuel y Mariana,'positivo'
Excelente pareja💯,'positivo'
#ElFuturoEsNaran,'negativo'
ja🙏🧡🍊,'negativo'
CHULAAAAAAADA ❤️🍊🍊,'negativo'
Brenda Rivera,'positivo'
Vamos con todo .. mi samy di oro!!!! Soñando con un presidente Regio!!!! Animoooo!!!!,'negativo'
Samuel para presidente Tecomán Colima contigo,'negativo'
Saludos desde santa catarina,'positivo'
Ma Trevi,'negativo'
Yvonne Gamez,'negativo'
Magno Ayala Lopez,'negativo'
Si gana Samuel García todos tendremos suelditos de 50 mil pesos para vivir humildemente?,'negativo'
🧡🧡🧡🧡,'negativo'
"Me avisas cuando vayas a Zacatecas,.",'positivo'
"Un pequeño detalle para tus discursos, es mejor decir que están en proceso de cambio las formas de como se está aplicando el recurso público para todos los rubros, evita decir que ya se lograron en su totalidad, ante todo hay que ser honestos con uno mismo.",'positivo'
Primero Dios Samuel presidente arriba movimiento 🍊🍊🍊🍊,'negativo'
Alondra Yepez,'negativo'
La mejor elección para el futuro un gran ser humano y junto a tu hermosa esposa desde mi corazón les envío un abrazo y aquí dispuesta a trabajar para juntos todos unirnos y lograr el cambio cuenten con mi apoyo 💖 ya hacía falta lideres jóvenes que estén dispuestos a todo 💪💪💪💪💪🍊🍊🍊🍊,'positivo'
EL CHAPULIN COLORADO 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊✊😂😂😂😂😂😂😂😂😂😂😂😂😂,'negativo'
🧡,'negativo'
Excelente mi gober,'positivo'
Eso es todo Sr Gobernador actuando correctamente estamos en sus manos,'negativo'
Si se puede samuel,'negativo'
Cumpla con lo antes mencionado y todo a su paso,'negativo'
Mucho éxito 👍,'positivo'
Todo el apoyo de Michoacan arriba samuel Garcia,'positivo'
"Animo chingon, Futuro Presidente",'positivo'
Todo el apoyo a usted y su hermosa familia,'positivo'
Todo Nuevo León con usted Góber 🤝,'positivo'
Vendiciones siempre señor gobernador Dios lo bendiga siempre 👏👏🙏🙏,'positivo'
Saludos y hay que seguir adelante,'positivo'
Estoy con usted chihuahua es para usted.,'negativo'
Estamos para apoyarte Gobernador....f,'positivo'
uera el Prian,'negativo'
"Estoy contigo Samuel García desde San Luis Potosí, vamos asia adelante mi lic.",'negativo'
Nos abandona señor gobernador,'positivo'
Otra vez ELNORTE.COM y Prian haciendo de las suyas desinformando e intentando madrugar con ilegalidades 🤦🏻‍♀️🤦🏻‍♀️. Nada nuevo,'negativo'
"Pues no te vayas no que a Tu Nuevo León no le ibas a fallar, que desepción",'positivo'
Pues no abandone su cargo y terminé lo está haciendo excelente mi gober continúe y en la próxima se la lleva,'positivo'
Cuente con mi apoyo,'positivo'
Yo vote por un gobernador por 6 años,'negativo'
Lic Samuel García mi humilde opinión prepárese para el 2030 y ahí VAMOS CON TODO y ahora concéntrese en NL para que en el 30 sea IMPARABLE. Saludos cordiales,'positivo'
"Creo que no es tiempo de abandonar el barco ,está más que claro que hay una favorita para ganar ,mejor seguir trabajando por el estado , saludos 🙋🏻‍♂️",'positivo'
"Pues quédate ! Y cumple! No es ilegal, en tu constitución así lo establece",'negativo'
"Primero Cumple con NL, Despues as lo que tu quieras.",'positivo'
Adelante Sr. GOBERNADOR no se deje comer el mandado por qué los buitres ya se lamen las garras y mejor espérese para el 30 si hace bien las cosas seguro que la gana saludos.,'negativo'
"Samuel García Primero cumple tu gestión como Gobernador del Estado de Nuevo León, ya la historia dirá. Concéntrate en cumplir con todos los compromisos que tienes con Nuevo León.",'negativo'
"Aun no es tiempo de ir por la presidencia, no haga lo mismo que el bronco! Tal vez para el próximo sexenio si, ahorita es tiempo de demostrar lo que puede hacer por Nuevo León .",'positivo'
"Termina tu compromiso con nuevo león como tú mismo lo dijiste, honor a la palabra!",'positivo'
"Así Espero lic. Samuel .le pedí que terminara su mandato , para cumplir las promesas y planes del nuevo león, no puede dejar el estado así nomás. No haga lo que los demás .no defraude a quienes confiamos nuestro voto a UD.",'negativo'
Samuel García y por que si aun no es tu tiempo mejor terminas tu sexenio como lo prometiste no te vaya a pasar como al Bronco. Recuerda que los tiempos de Dios son Perfectos no te avoraces. Digo para mi vas Bien en tu gobierno de Gober de NL. No le vaya a pasar lo del perro de las dos tortas o se le vaya a sebar el Tiro.,'negativo'
Saludos Gober,'positivo'
"Sr. Gobernador yo no se de política, pero la lógica me dice que cometió un gran error y solito entrego el gobierno a quien no debía...no es su momento para la presidencia de la República...",'positivo'
"Que bien que veo esto, espero y de verdad este consciente del retroceso que representa el dejar a estos del PRIAND a cargo de todo lo que usted ya ha hecho.",'negativo'
Muchos años en el poder el PRIAN -/ por qué pensar que va ser diferente—,'negativo'
Saludos !!!,'positivo'
Mar Leija,'negativo'
"Estamos contigo Samuel, solo haz lo mejor para el Nuevo Nuevo León.",'negativo'
#NoloHagaMiCompa,'negativo'
Pues no te vayas y espera una eleccion más. Cual es la prisa?,'negativo'
Con todo Samuel García! 💪🦅,'negativo'
Parece que las viejas trampas de éstos señores tienen el congreso del cuello 🧣,'negativo'
#merecuerdabronc,'negativo'
o,'negativo'
Dios le guía gobernador 🙏🙏,'positivo'
#IgualQueTodos,'negativo'
Ya salió como todos a dejar al estado los últimos meses ✍🏼✍🏼✍🏼,'negativo'
Compa,'negativo'
Víctor Castro,'negativo'
💰💰💰,'negativo'
Mia Aguirre,'negativo'
Samuel García,'negativo'
Gisela Garza Francisco Limon Canizales JP Amaro Diego Tuñon Arrambide,'positivo'
Ppp,'negativo'
"SI NO LE QUIERES HACER DAÑO A NUEVO LEON NO CAIGAS DE NUESTRA GRACIA.... CUMPLE TU SEXENIO CABALMENTE COMO TODO REGIOMONTANO QUE DICES SER , LOS REGIOS SOMOS DE PALABRA Y CUANDO LA EMPEÑAMOS CUMPLIMOS",'positivo'
Ruiz GA,'positivo'
Muy bien Samuel,'negativo'
Pero nos puede explicar porqué es ilegal,'positivo'
JAJAJAJAJA,'negativo'
No deje en manos del PRIAN A NUEVO LEON... 🙏,'negativo'
Oilo Jose Luna,'negativo'
Ánimo mi gobernador !!,'positivo'
"Que te vaya bien y que no vuelvas a hacerle más daño al estado, sin agua, sin seguridad, sin movilidad y ahora sin aire, el pez por su propia boca muere",'negativo'
Sr.gobernador no nos deje al pueblo de N.L en las garras del PRIAN,'negativo'
Qué pasó Samuel … hay que cumplir primero como Gobernador!!,'negativo'
Samuel García sé un gobernador de 6 años,'negativo'
"Gober, nos deja a la deriva, ojalá no hechen para abajo lo que Ud. Avanzó. No deje a Nuevo León, es muy joven y tiempo hay mucho",'negativo'
"Samuel García, Sr Gobernador no cometa el mismo error del Bronco, no nos dejes en manos de estos políticos nefastos que ven su momento para despojar a NL de lo que tú has construido. Si no ganas la presidencia harán lo que sea necesario para que no regreses a tu puesto e hundirnos en mediocridad otra vez. Confío en tu decisión e inteligencia política.",'negativo'
"Samuel García , me gusta el trabajo que estas haciendo en el estado, excelente gestion, en mi humilde opinion aun no era tu tiempo para ser candidato presidencial, pero como regio echale chingasos .",'negativo'
"Samuel García no quemes ese cartucho, demuestra primero en el estado de NL. Tu capacidad como gobernador, no hagas lo que hizo el Bronco, yo creo que eres un excelente ciudadano y que puedes hacer mucho por el país, pero no es tu momento, no avientes a la borda lo que has construido!!",'positivo'
Entonces cumple tu mandato,'negativo'
Lo mismo que hizo el bronco vaya vaya,'negativo'
Garage San Nicolás,'positivo'
Rosy González,'negativo'
"La palabra se cumple, el hombre vale por su palabra",'negativo'
Carlos Rodríguez,'negativo'
Exactamente!!! Fuera el Priaaaaaaaannn,'negativo'
Jajaja ps no te vayas 🙄,'negativo'
"La tienes bien fácil, no te vayas y listo.",'negativo'
Por qué no entro nuevo león al programa de salud ( IMSS BIENESTAR),'positivo'
"Pss ya lo asignaron, para que te ibas",'negativo'
"lánzate ala grande y saca al vejete, qué le quedo grande la silla demuéstrales a todos que el progreso de México es ver al futuro, no al pasado, animo gobernador",'positivo'
"La decisión que usted tome , cuente con nuestro apoyo…",'positivo'
Martin Gonzalez,'positivo'
Nick Nick Nick,'negativo'
.,'negativo'
"Samuel García todos los NEOLEONESES quieren un PRESIDENTE REGIO, ojalá lo consigas, todos los NEOLEONESES son ASPIRACIONISTAS",'negativo'
", así que ningún REGIO está en contra de que quieras seguir AVANZANDO, todos te apoyan.",'positivo'
